Order ID,Order Date,Customer ID,Customer Name,Customer Type,Segment,Region,State,City,Category,Sub-Category,Product ID,Product Name,Sales,Quantity,Discount,Cost,Profit,Returned,First Purchase Date
O000163,2023-02-01,C0457,Customer 0457,Repeat,Consumer,West,Gujarat,Ahmedabad,Furniture,Storage,P004,Bookshelf,12453.89,2,0.05,5641.53,6812.35,No,2023-01-20
O000169,2023-02-01,C0332,Customer 0332,New,Consumer,East,Assam,Guwahati,Office Supplies,Storage,P009,File Organizer,538.66,1,0.05,202.41,336.25,No,2023-02-01
O000178,2023-02-01,C0894,Customer 0894,New,Corporate,South,Karnataka,Bengaluru,Office Supplies,Binders,P008,Stapler Set,216.32,1,0.15,78.51,137.81,No,2023-02-01
O000252,2023-02-01,C0857,Customer 0857,New,Consumer,South,Telangana,Hyderabad,Furniture,Chairs,P002,Ergonomic Chair,7921.33,1,0.1,3527.02,4394.31,No,2023-02-01
O000283,2023-02-01,C0983,Customer 0983,New,Corporate,North,Rajasthan,Jaipur,Office Supplies,Paper,P006,Notebook Pack,395.15,1,0.1,144.37,250.79,No,2023-02-01
O000151,2023-02-02,C0426,Customer 0426,New,Consumer,North,Rajasthan,Jaipur,Furniture,Chairs,P002,Ergonomic Chair,13931.85,2,0.15,6166.4,7765.45,No,2023-02-02
O000161,2023-02-02,C1209,Customer 1209,Repeat,Consumer,South,Karnataka,Bengaluru,Technology,Printers,P016,Laser Printer,27006.8,2,0.1,14003.26,13003.54,No,2023-01-22
O000190,2023-02-02,C0747,Customer 0747,New,Consumer,South,Tamil Nadu,Chennai,Furniture,Storage,P004,Bookshelf,13317.02,2,0.05,6218.36,-354.93,Yes,2023-02-02
O000246,2023-02-02,C1029,Customer 1029,New,Consumer,North,Uttar Pradesh,Lucknow,Technology,Accessories,P015,Webcam,3252.82,1,0.1,1442.8,1810.02,No,2023-02-02
O000254,2023-02-02,C0988,Customer 0988,New,Consumer,North,Rajasthan,Jaipur,Technology,Accessories,P011,Wireless Mouse,2007.91,2,0.1,806.62,1201.3,No,2023-02-02
O000289,2023-02-02,C0013,Customer 0013,New,Consumer,North,Chandigarh,Chandigarh,Technology,Monitors,P013,27-inch Monitor,16433.64,1,0.15,8268.21,-408.27,Yes,2023-02-02
O000292,2023-02-02,C1037,Customer 1037,New,Consumer,West,Gujarat,Ahmedabad,Office Supplies,Paper,P007,Printer Paper Box,723.65,1,0.1,293.2,430.45,No,2023-02-02
O000146,2023-02-03,C0682,Customer 0682,New,Consumer,South,Kerala,Kochi,Office Supplies,Paper,P007,Printer Paper Box,786.82,1,0.05,325.12,461.7,No,2023-02-03
O000188,2023-02-03,C0091,Customer 0091,New,Consumer,North,Delhi,Delhi,Office Supplies,Lighting,P005,LED Desk Lamp,1335.79,1,0.05,568.4,767.39,No,2023-02-03
O000219,2023-02-03,C0069,Customer 0069,New,Consumer,North,Uttarakhand,Dehradun,Furniture,Storage,P004,Bookshelf,18156.04,3,0.1,8262.87,9893.18,No,2023-02-03
O000235,2023-02-03,C1061,Customer 1061,New,Corporate,North,Uttar Pradesh,Lucknow,Furniture,Tables,P003,Office Desk,10704.93,1,0.15,5255.42,5449.51,No,2023-02-03
O000268,2023-02-03,C1360,Customer 1360,New,Consumer,North,Uttar Pradesh,Lucknow,Technology,Accessories,P012,Mechanical Keyboard,2370.0,1,0.2,1082.51,-64.37,Yes,2023-02-03
O000274,2023-02-03,C1181,Customer 1181,Repeat,Consumer,South,Tamil Nadu,Coimbatore,Technology,Accessories,P011,Wireless Mouse,2938.6,3,0.1,1212.47,1726.12,No,2023-01-22
O000287,2023-02-03,C0707,Customer 0707,New,Consumer,West,Maharashtra,Mumbai,Technology,Accessories,P015,Webcam,3571.9,1,0.05,1655.02,1916.88,No,2023-02-03
O000149,2023-02-04,C1229,Customer 1229,Repeat,Consumer,South,Kerala,Kochi,Office Supplies,Paper,P006,Notebook Pack,380.69,1,0.15,124.49,256.2,No,2023-01-02
O000227,2023-02-04,C1464,Customer 1464,New,Small Business,South,Kerala,Kochi,Office Supplies,Storage,P009,File Organizer,518.82,1,0.05,198.0,320.82,No,2023-02-04
O000263,2023-02-04,C1252,Customer 1252,New,Consumer,North,Uttarakhand,Dehradun,Furniture,Chairs,P002,Ergonomic Chair,7964.02,1,0.05,3482.65,4481.37,No,2023-02-04
O000264,2023-02-04,C0949,Customer 0949,New,Corporate,South,Kerala,Kochi,Technology,Monitors,P013,27-inch Monitor,69334.4,4,0.1,35259.77,34074.63,No,2023-02-04
O000286,2023-02-04,C0175,Customer 0175,New,Corporate,South,Tamil Nadu,Coimbatore,Technology,Accessories,P014,USB-C Hub,1844.01,1,0.15,774.2,1069.81,No,2023-02-04
O000288,2023-02-04,C0415,Customer 0415,New,Consumer,South,Kerala,Kochi,Office Supplies,Paper,P006,Notebook Pack,670.09,2,0.15,230.82,439.27,No,2023-02-04
O000175,2023-02-05,C1018,Customer 1018,New,Consumer,North,Chandigarh,Chandigarh,Technology,Accessories,P012,Mechanical Keyboard,2167.28,1,0.2,920.67,1246.61,No,2023-02-05
O000183,2023-02-05,C0783,Customer 0783,New,Consumer,South,Tamil Nadu,Coimbatore,Office Supplies,Storage,P009,File Organizer,1432.03,3,0.15,537.43,894.6,No,2023-02-05
O000270,2023-02-05,C0125,Customer 0125,New,Consumer,West,Maharashtra,Mumbai,Technology,Printers,P016,Laser Printer,40205.52,3,0.1,22285.9,17919.62,No,2023-02-05
O000281,2023-02-05,C0381,Customer 0381,New,Consumer,West,Madhya Pradesh,Indore,Furniture,Office Furniture,P001,Laptop Stand,1080.72,1,0.1,512.99,-28.39,Yes,2023-02-05
O000186,2023-02-06,C0479,Customer 0479,New,Consumer,North,Uttarakhand,Dehradun,Office Supplies,Binders,P008,Stapler Set,1035.27,4,0.05,381.93,653.33,No,2023-02-06
O000204,2023-02-06,C1462,Customer 1462,Repeat,Corporate,South,Telangana,Hyderabad,Office Supplies,Binders,P008,Stapler Set,469.31,2,0.1,175.84,293.47,No,2023-01-05
O000208,2023-02-06,C0354,Customer 0354,New,Consumer,East,West Bengal,Kolkata,Technology,Accessories,P014,USB-C Hub,2070.36,1,0.05,866.06,1204.3,No,2023-02-06
O000239,2023-02-06,C1303,Customer 1303,New,Consumer,East,Odisha,Bhubaneswar,Office Supplies,Paper,P006,Notebook Pack,389.04,1,0.05,139.26,249.78,No,2023-02-06
O000249,2023-02-06,C1146,Customer 1146,New,Consumer,South,Telangana,Hyderabad,Technology,Accessories,P012,Mechanical Keyboard,4832.43,2,0.1,2110.39,2722.04,No,2023-02-06
O000251,2023-02-06,C1388,Customer 1388,New,Consumer,South,Telangana,Hyderabad,Office Supplies,Binders,P008,Stapler Set,256.91,1,0.0,92.52,164.39,No,2023-02-06
O000172,2023-02-07,C1337,Customer 1337,New,Corporate,South,Kerala,Kochi,Office Supplies,Storage,P009,File Organizer,491.81,1,0.1,181.28,310.53,No,2023-02-07
O000201,2023-02-07,C0503,Customer 0503,New,Corporate,West,Gujarat,Surat,Technology,Accessories,P012,Mechanical Keyboard,2776.52,1,0.05,1212.35,-78.21,Yes,2023-02-07
O000205,2023-02-07,C0700,Customer 0700,New,Corporate,North,Uttarakhand,Dehradun,Office Supplies,Lighting,P005,LED Desk Lamp,4180.2,3,0.0,1748.04,2432.16,No,2023-02-07
O000218,2023-02-07,C0615,Customer 0615,New,Consumer,East,West Bengal,Kolkata,Furniture,Office Furniture,P001,Laptop Stand,1182.73,1,0.05,513.61,669.12,No,2023-02-07
O000231,2023-02-07,C1435,Customer 1435,New,Consumer,East,West Bengal,Kolkata,Technology,Accessories,P014,USB-C Hub,1990.66,1,0.1,824.69,1165.98,No,2023-02-07
O000250,2023-02-07,C0750,Customer 0750,New,Consumer,South,Tamil Nadu,Chennai,Technology,Accessories,P011,Wireless Mouse,1967.24,2,0.1,779.11,1188.13,No,2023-02-07
O000258,2023-02-07,C0192,Customer 0192,New,Corporate,South,Telangana,Hyderabad,Technology,Monitors,P013,27-inch Monitor,16625.06,1,0.1,8177.17,8447.89,No,2023-02-07
O000302,2023-02-07,C0184,Customer 0184,New,Consumer,East,West Bengal,Kolkata,Furniture,Office Furniture,P001,Laptop Stand,2087.01,2,0.15,949.79,1137.22,No,2023-02-07
O000156,2023-02-08,C0483,Customer 0483,New,Corporate,North,Chandigarh,Chandigarh,Technology,Monitors,P013,27-inch Monitor,33501.82,2,0.1,16980.64,16521.18,No,2023-02-08
O000158,2023-02-08,C0704,Customer 0704,New,Corporate,West,Gujarat,Ahmedabad,Technology,Accessories,P014,USB-C Hub,2067.69,1,0.1,872.27,1195.42,No,2023-02-08
O000160,2023-02-08,C1105,Customer 1105,Repeat,Corporate,West,Gujarat,Ahmedabad,Office Supplies,Paper,P006,Notebook Pack,786.87,2,0.05,274.22,512.65,No,2023-01-20
O000165,2023-02-08,C0413,Customer 0413,New,Consumer,West,Madhya Pradesh,Indore,Technology,Monitors,P013,27-inch Monitor,18184.08,1,0.05,9209.83,8974.24,No,2023-02-08
O000173,2023-02-08,C0972,Customer 0972,New,Consumer,North,Rajasthan,Jaipur,Technology,Accessories,P014,USB-C Hub,2247.24,1,0.05,935.6,1311.64,No,2023-02-08
O000226,2023-02-08,C0359,Customer 0359,New,Consumer,North,Chandigarh,Chandigarh,Technology,Monitors,P013,27-inch Monitor,17004.04,1,0.1,8295.47,8708.56,No,2023-02-08
O000240,2023-02-08,C0968,Customer 0968,Repeat,Consumer,South,Tamil Nadu,Chennai,Technology,Accessories,P015,Webcam,3555.77,1,0.05,1587.23,1968.54,No,2023-01-15
O000241,2023-02-08,C0826,Customer 0826,New,Corporate,North,Chandigarh,Chandigarh,Office Supplies,Storage,P009,File Organizer,2048.79,4,0.05,762.13,1286.66,No,2023-02-08
O000244,2023-02-08,C0936,Customer 0936,New,Consumer,North,Uttarakhand,Dehradun,Office Supplies,Paper,P007,Printer Paper Box,2895.3,4,0.1,1233.68,1661.62,No,2023-02-08
O000255,2023-02-08,C0652,Customer 0652,Repeat,Consumer,South,Karnataka,Bengaluru,Office Supplies,Lighting,P005,LED Desk Lamp,1308.87,1,0.1,543.78,-38.25,Yes,2023-01-29
O000280,2023-02-08,C1351,Customer 1351,New,Consumer,North,Delhi,Delhi,Technology,Storage,P017,External SSD 1TB,7311.65,1,0.15,3669.39,-182.11,Yes,2023-02-08
O000284,2023-02-08,C0423,Customer 0423,New,Consumer,North,Delhi,Delhi,Office Supplies,Paper,P006,Notebook Pack,631.65,2,0.2,220.61,411.04,No,2023-02-08
O000297,2023-02-08,C0736,Customer 0736,New,Corporate,West,Gujarat,Surat,Furniture,Tables,P003,Office Desk,33721.18,3,0.1,17017.18,16704.0,No,2023-02-08
O000181,2023-02-09,C0948,Customer 0948,New,Small Business,West,Maharashtra,Pune,Office Supplies,Lighting,P005,LED Desk Lamp,1475.6,1,0.0,624.34,851.25,No,2023-02-09
O000216,2023-02-09,C0368,Customer 0368,Repeat,Consumer,North,Rajasthan,Jaipur,Office Supplies,Paper,P006,Notebook Pack,367.93,1,0.1,128.77,-11.96,Yes,2023-01-11
O000222,2023-02-09,C0310,Customer 0310,New,Consumer,West,Gujarat,Ahmedabad,Technology,Printers,P016,Laser Printer,25774.54,2,0.1,13861.15,11913.39,No,2023-02-09
O000225,2023-02-09,C1057,Customer 1057,New,Consumer,West,Maharashtra,Mumbai,Office Supplies,Paper,P006,Notebook Pack,757.92,2,0.05,274.64,483.28,No,2023-02-09
O000243,2023-02-09,C1439,Customer 1439,Repeat,Consumer,South,Telangana,Hyderabad,Technology,Accessories,P014,USB-C Hub,1979.36,1,0.05,827.86,1151.51,No,2023-01-14
O000259,2023-02-09,C0388,Customer 0388,Repeat,Consumer,West,Gujarat,Surat,Technology,Printers,P016,Laser Printer,25206.84,2,0.15,12731.39,12475.44,No,2023-01-09
O000282,2023-02-09,C0998,Customer 0998,New,Consumer,West,Gujarat,Ahmedabad,Technology,Monitors,P013,27-inch Monitor,14367.9,1,0.15,7229.78,7138.11,No,2023-02-09
O000150,2023-02-10,C1140,Customer 1140,New,Consumer,North,Rajasthan,Jaipur,Technology,Accessories,P012,Mechanical Keyboard,2605.29,1,0.1,1227.26,1378.03,No,2023-02-10
O000155,2023-02-10,C0127,Customer 0127,Repeat,Corporate,West,Gujarat,Ahmedabad,Office Supplies,Paper,P006,Notebook Pack,1502.5,4,0.15,549.41,953.09,No,2023-01-01
O000184,2023-02-10,C0940,Customer 0940,New,Consumer,North,Rajasthan,Jaipur,Office Supplies,Binders,P008,Stapler Set,259.01,1,0.0,92.44,-8.33,Yes,2023-02-10
O000209,2023-02-10,C0161,Customer 0161,New,Small Business,South,Tamil Nadu,Chennai,Office Supplies,Binders,P008,Stapler Set,248.69,1,0.05,86.99,161.7,No,2023-02-10
O000238,2023-02-10,C1339,Customer 1339,New,Small Business,South,Karnataka,Bengaluru,Furniture,Storage,P004,Bookshelf,13839.62,2,0.05,6722.75,7116.87,No,2023-02-10
O000247,2023-02-10,C0155,Customer 0155,New,Corporate,East,Assam,Guwahati,Office Supplies,Lighting,P005,LED Desk Lamp,2690.06,2,0.05,1147.6,1542.46,No,2023-02-10
O000278,2023-02-10,C0812,Customer 0812,New,Consumer,West,Gujarat,Surat,Technology,Accessories,P014,USB-C Hub,2110.79,1,0.05,872.18,1238.61,No,2023-02-10
O000296,2023-02-10,C0834,Customer 0834,New,Consumer,North,Chandigarh,Chandigarh,Technology,Accessories,P014,USB-C Hub,4275.26,2,0.05,1785.87,2489.39,No,2023-02-10
O000210,2023-02-12,C0788,Customer 0788,New,Consumer,North,Delhi,Delhi,Office Supplies,Lighting,P005,LED Desk Lamp,2637.5,2,0.1,1130.51,1506.99,No,2023-02-12
O000265,2023-02-12,C1495,Customer 1495,New,Corporate,North,Uttar Pradesh,Lucknow,Furniture,Chairs,P002,Ergonomic Chair,8436.28,1,0.0,3755.51,4680.77,No,2023-02-12
O000276,2023-02-12,C0123,Customer 0123,Repeat,Consumer,West,Gujarat,Surat,Technology,Accessories,P012,Mechanical Keyboard,2460.89,1,0.15,1081.1,1379.79,No,2023-01-06
O000305,2023-02-12,C0874,Customer 0874,New,Consumer,East,Assam,Guwahati,Technology,Accessories,P014,USB-C Hub,2069.73,1,0.05,909.86,1159.87,No,2023-02-12
O000307,2023-02-12,C1236,Customer 1236,New,Consumer,West,Gujarat,Surat,Office Supplies,Writing,P010,Premium Pen Set,569.39,1,0.15,229.43,339.96,No,2023-02-12
O000207,2023-02-13,C0156,Customer 0156,Repeat,Consumer,North,Rajasthan,Jaipur,Office Supplies,Writing,P010,Premium Pen Set,581.83,1,0.1,232.99,348.84,No,2023-01-10
O000229,2023-02-13,C1246,Customer 1246,New,Small Business,West,Gujarat,Surat,Office Supplies,Paper,P006,Notebook Pack,404.77,1,0.1,146.65,258.13,No,2023-02-13
O000242,2023-02-13,C0680,Customer 0680,New,Small Business,South,Karnataka,Bengaluru,Office Supplies,Paper,P006,Notebook Pack,817.81,2,0.05,295.91,521.9,No,2023-02-13
O000273,2023-02-13,C1131,Customer 1131,New,Consumer,West,Gujarat,Surat,Technology,Accessories,P015,Webcam,2992.91,1,0.15,1281.94,1710.96,No,2023-02-13
O000298,2023-02-13,C1304,Customer 1304,New,Corporate,South,Tamil Nadu,Coimbatore,Technology,Accessories,P014,USB-C Hub,2018.22,1,0.1,828.6,1189.62,No,2023-02-13
O000154,2023-02-14,C1096,Customer 1096,New,Small Business,South,Telangana,Hyderabad,Technology,Accessories,P011,Wireless Mouse,992.79,1,0.1,398.58,594.22,No,2023-02-14
O000189,2023-02-14,C0550,Customer 0550,New,Small Business,South,Tamil Nadu,Chennai,Office Supplies,Paper,P006,Notebook Pack,376.83,1,0.1,127.23,249.6,No,2023-02-14
O000202,2023-02-14,C0777,Customer 0777,New,Corporate,West,Madhya Pradesh,Indore,Office Supplies,Writing,P010,Premium Pen Set,622.74,1,0.0,255.09,367.65,No,2023-02-14
O000224,2023-02-14,C0662,Customer 0662,New,Consumer,West,Gujarat,Surat,Technology,Accessories,P014,USB-C Hub,2360.97,1,0.05,1018.55,1342.42,No,2023-02-14
O000253,2023-02-14,C1011,Customer 1011,New,Corporate,North,Delhi,Delhi,Technology,Accessories,P011,Wireless Mouse,1924.25,2,0.1,763.91,1160.34,No,2023-02-14
O000260,2023-02-14,C1376,Customer 1376,Repeat,Small Business,South,Tamil Nadu,Coimbatore,Office Supplies,Lighting,P005,LED Desk Lamp,2943.92,2,0.05,1296.06,1647.85,No,2023-01-16
O000301,2023-02-14,C1336,Customer 1336,New,Consumer,East,Assam,Guwahati,Technology,Accessories,P014,USB-C Hub,1852.44,1,0.15,793.91,1058.52,No,2023-02-14
O000308,2023-02-14,C0129,Customer 0129,New,Consumer,West,Maharashtra,Pune,Furniture,Chairs,P002,Ergonomic Chair,7486.07,1,0.05,3521.69,3964.38,No,2023-02-14
O000197,2023-02-15,C0767,Customer 0767,New,Small Business,North,Uttarakhand,Dehradun,Furniture,Chairs,P002,Ergonomic Chair,15840.65,2,0.1,7098.7,8741.95,No,2023-02-15
O000230,2023-02-15,C0222,Customer 0222,New,Corporate,South,Tamil Nadu,Chennai,Office Supplies,Paper,P007,Printer Paper Box,661.88,1,0.15,276.59,385.29,No,2023-02-15
O000309,2023-02-15,C0174,Customer 0174,New,Small Business,South,Karnataka,Bengaluru,Technology,Accessories,P011,Wireless Mouse,1118.78,1,0.0,454.84,663.94,No,2023-02-15
O000179,2023-02-16,C0470,Customer 0470,New,Consumer,North,Delhi,Delhi,Office Supplies,Lighting,P005,LED Desk Lamp,2718.35,2,0.05,1237.42,-74.05,Yes,2023-02-16
O000180,2023-02-16,C1294,Customer 1294,New,Corporate,South,Tamil Nadu,Chennai,Technology,Accessories,P012,Mechanical Keyboard,2612.73,1,0.05,1199.18,1413.54,No,2023-02-16
O000228,2023-02-16,C0303,Customer 0303,New,Corporate,North,Rajasthan,Jaipur,Office Supplies,Paper,P007,Printer Paper Box,659.15,1,0.1,273.53,385.63,No,2023-02-16
O000269,2023-02-16,C0592,Customer 0592,New,Consumer,West,Maharashtra,Mumbai,Technology,Monitors,P013,27-inch Monitor,36081.61,2,0.05,17220.63,-943.05,Yes,2023-02-16
O000275,2023-02-17,C1154,Customer 1154,New,Small Business,South,Tamil Nadu,Chennai,Office Supplies,Writing,P010,Premium Pen Set,1122.07,2,0.15,449.21,672.86,No,2023-02-17
O000199,2023-02-18,C0718,Customer 0718,New,Corporate,North,Chandigarh,Chandigarh,Office Supplies,Lighting,P005,LED Desk Lamp,1342.22,1,0.1,560.64,781.58,No,2023-02-18
O000211,2023-02-18,C1146,Customer 1146,New,Consumer,South,Tamil Nadu,Chennai,Technology,Accessories,P015,Webcam,3483.11,1,0.05,1473.52,2009.59,No,2023-02-06
O000233,2023-02-18,C1132,Customer 1132,New,Consumer,North,Chandigarh,Chandigarh,Technology,Accessories,P018,Noise Cancelling Headset,5392.4,1,0.1,2436.86,2955.54,No,2023-02-18
O000236,2023-02-18,C0148,Customer 0148,New,Small Business,North,Uttar Pradesh,Lucknow,Technology,Accessories,P011,Wireless Mouse,3198.23,3,0.05,1307.19,1891.03,No,2023-02-18
O000147,2023-02-19,C0533,Customer 0533,New,Corporate,North,Chandigarh,Chandigarh,Technology,Accessories,P014,USB-C Hub,6220.49,3,0.1,2748.83,3471.67,No,2023-02-19
O000176,2023-02-19,C0370,Customer 0370,New,Consumer,West,Gujarat,Surat,Office Supplies,Paper,P007,Printer Paper Box,711.28,1,0.05,278.36,432.92,No,2023-02-19
O000195,2023-02-19,C0089,Customer 0089,New,Consumer,West,Gujarat,Ahmedabad,Office Supplies,Storage,P009,File Organizer,512.64,1,0.1,193.59,319.05,No,2023-02-19
O000214,2023-02-19,C1446,Customer 1446,New,Corporate,East,Odisha,Bhubaneswar,Office Supplies,Paper,P006,Notebook Pack,424.8,1,0.05,152.52,272.28,No,2023-02-19
O000245,2023-02-19,C0435,Customer 0435,Repeat,Consumer,West,Gujarat,Surat,Technology,Accessories,P018,Noise Cancelling Headset,5604.74,1,0.05,2602.78,3001.96,No,2023-01-05
O000285,2023-02-19,C0236,Customer 0236,New,Consumer,North,Delhi,Delhi,Technology,Accessories,P014,USB-C Hub,1912.85,1,0.1,795.4,1117.45,No,2023-02-19
O000306,2023-02-19,C0745,Customer 0745,New,Consumer,North,Uttar Pradesh,Lucknow,Office Supplies,Paper,P006,Notebook Pack,365.44,1,0.15,131.19,234.25,No,2023-02-19
O000162,2023-02-20,C0016,Customer 0016,New,Consumer,North,Chandigarh,Chandigarh,Furniture,Tables,P003,Office Desk,22722.39,2,0.1,11464.26,11258.14,No,2023-02-20
O000164,2023-02-20,C0135,Customer 0135,New,Corporate,South,Karnataka,Bengaluru,Technology,Storage,P017,External SSD 1TB,15530.14,2,0.0,8137.62,7392.52,No,2023-02-20
O000170,2023-02-20,C0876,Customer 0876,New,Corporate,North,Uttar Pradesh,Lucknow,Technology,Accessories,P015,Webcam,5988.97,2,0.05,2635.29,3353.68,No,2023-02-20
O000191,2023-02-20,C1415,Customer 1415,New,Corporate,West,Madhya Pradesh,Indore,Office Supplies,Binders,P008,Stapler Set,751.07,3,0.05,272.96,478.1,No,2023-02-20
O000215,2023-02-20,C0465,Customer 0465,New,Corporate,North,Uttar Pradesh,Lucknow,Technology,Accessories,P011,Wireless Mouse,1972.71,2,0.1,796.56,1176.15,No,2023-02-20
O000223,2023-02-20,C0648,Customer 0648,New,Consumer,West,Gujarat,Ahmedabad,Office Supplies,Paper,P007,Printer Paper Box,719.18,1,0.05,293.4,425.77,No,2023-02-20
O000248,2023-02-20,C0032,Customer 0032,New,Consumer,East,Odisha,Bhubaneswar,Office Supplies,Storage,P009,File Organizer,556.72,1,0.05,204.34,352.38,No,2023-02-20
O000271,2023-02-20,C0542,Customer 0542,New,Corporate,West,Maharashtra,Mumbai,Technology,Monitors,P013,27-inch Monitor,17416.46,1,0.1,8850.88,8565.58,No,2023-02-20
O000159,2023-02-21,C1056,Customer 1056,New,Corporate,East,Assam,Guwahati,Office Supplies,Storage,P009,File Organizer,532.17,1,0.05,204.31,327.86,No,2023-02-21
O000166,2023-02-21,C0372,Customer 0372,New,Consumer,South,Karnataka,Bengaluru,Technology,Accessories,P012,Mechanical Keyboard,2420.51,1,0.1,1062.88,1357.64,No,2023-02-21
O000168,2023-02-21,C0611,Customer 0611,New,Consumer,North,Uttar Pradesh,Lucknow,Technology,Accessories,P018,Noise Cancelling Headset,5527.1,1,0.1,2549.65,2977.45,No,2023-02-21
O000203,2023-02-21,C0039,Customer 0039,New,Corporate,East,Odisha,Bhubaneswar,Office Supplies,Writing,P010,Premium Pen Set,1227.09,2,0.1,483.8,743.3,No,2023-02-21
O000294,2023-02-21,C1071,Customer 1071,Repeat,Corporate,West,Gujarat,Surat,Office Supplies,Paper,P006,Notebook Pack,381.15,1,0.1,136.95,-12.21,Yes,2023-01-10
O000300,2023-02-21,C0097,Customer 0097,New,Consumer,West,Madhya Pradesh,Indore,Office Supplies,Lighting,P005,LED Desk Lamp,2425.05,2,0.2,1025.65,1399.4,No,2023-02-21
O000303,2023-02-21,C0694,Customer 0694,New,Consumer,West,Madhya Pradesh,Indore,Furniture,Office Furniture,P001,Laptop Stand,1146.18,1,0.05,522.28,623.9,No,2023-02-21
O000167,2023-02-22,C0562,Customer 0562,New,Consumer,South,Kerala,Kochi,Furniture,Storage,P004,Bookshelf,6379.43,1,0.15,2792.49,3586.93,No,2023-02-22
O000177,2023-02-22,C0013,Customer 0013,New,Consumer,North,Rajasthan,Jaipur,Office Supplies,Paper,P007,Printer Paper Box,1385.95,2,0.1,565.16,820.79,No,2023-02-02
O000196,2023-02-22,C0325,Customer 0325,New,Consumer,East,Odisha,Bhubaneswar,Technology,Printers,P016,Laser Printer,13074.7,1,0.05,6562.75,6511.95,No,2023-02-22
O000293,2023-02-22,C0987,Customer 0987,New,Consumer,North,Rajasthan,Jaipur,Office Supplies,Writing,P010,Premium Pen Set,644.69,1,0.0,243.25,401.44,No,2023-02-22
O000310,2023-02-22,C0853,Customer 0853,New,Corporate,West,Madhya Pradesh,Indore,Office Supplies,Lighting,P005,LED Desk Lamp,2463.56,2,0.1,1103.79,1359.77,No,2023-02-22
O000174,2023-02-23,C1298,Customer 1298,New,Small Business,South,Kerala,Kochi,Furniture,Chairs,P002,Ergonomic Chair,31527.89,4,0.1,14183.47,17344.42,No,2023-02-23
O000187,2023-02-23,C0340,Customer 0340,Repeat,Consumer,South,Kerala,Kochi,Office Supplies,Binders,P008,Stapler Set,480.79,2,0.05,177.03,303.77,No,2023-01-04
O000192,2023-02-23,C0563,Customer 0563,Repeat,Consumer,South,Telangana,Hyderabad,Technology,Accessories,P018,Noise Cancelling Headset,11410.73,2,0.1,5327.43,6083.3,No,2023-01-03
